YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2001-10-04,18:00,85.9,260.8,76,1059,20,0,8,58,0,15,16,0,8,22,24,66,27,17,24,23,10,79,16,18,10,20,1,114,1,9,1,2.1,2,0.087,3,0.141,3,0.289,1,0.14,0
2001-10-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.087,3,0.141,3,0.289,1,0.14,0
2001-10-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.087,3,0.141,3,0.289,1,0.14,0
2001-10-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.087,3,0.141,3,0.289,1,0.14,0
2001-10-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.087,3,0.141,3,0.289,1,0.14,0
2001-10-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.087,3,0.141,3,0.289,1,0.14,0
2001-10-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.087,3,0.141,3,0.289,1,0.14,0
2001-10-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.089,3,0.141,3,0.302,1,0.14,0
2001-10-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.089,3,0.141,3,0.302,1,0.14,0
2001-10-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.089,3,0.141,3,0.302,1,0.14,0
2001-10-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.089,3,0.141,3,0.302,1,0.14,0
2001-10-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.2,2,0.089,3,0.141,3,0.302,1,0.14,0
2001-10-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.2,2,0.089,3,0.141,3,0.302,1,0.14,0
2001-10-05,7:00,85.6,99.7,84,1105,24,1,8,195,1,15,9,1,8,31,24,186,27,17,24,31,10,186,16,17,10,40,1,155,1,17,1,2.2,2,0.089,3,0.079,3,0.302,1,0.14,0
2001-10-05,8:00,75.6,108.7,340,1367,194,0,8,484,0,15,73,0,8,191,24,581,27,46,24,191,10,581,16,46,10,190,3,514,3,58,3,2.3,2,0.089,3,0.079,3,0.302,1,0.14,0
2001-10-05,9:00,65.0,120.0,577,1367,391,0,8,716,0,15,88,0,8,382,24,748,27,66,24,382,10,748,16,66,10,386,3,677,3,84,3,2.3,2,0.089,3,0.079,3,0.302,1,0.14,0
2001-10-05,10:00,55.7,133.5,769,1367,548,0,8,766,0,15,116,0,8,548,24,827,27,82,24,548,10,827,16,82,10,545,3,770,3,99,3,2.4,2,0.089,3,0.079,3,0.302,1,0.14,0
2001-10-05,11:00,48.5,150.1,905,1367,690,0,8,853,0,15,125,0,8,666,24,868,27,92,24,666,10,868,16,92,10,670,11,809,10,108,10,2.4,2,0.089,3,0.079,3,0.302,1,0.14,0
2001-10-05,12:00,44.6,170.0,974,1367,749,0,8,869,0,15,129,0,8,727,24,884,27,97,24,727,10,884,16,97,10,726,11,817,10,113,10,2.4,2,0.089,3,0.079,3,0.302,1,0.14,0
2001-10-05,13:00,44.7,191.3,972,1367,712,0,8,750,0,15,179,0,8,724,24,883,27,97,24,724,10,883,16,97,10,726,11,832,10,104,10,2.5,2,0.089,3,0.079,3,0.302,1,0.14,0
2001-10-05,14:00,48.9,210.9,898,1367,683,0,8,851,0,15,124,0,8,660,24,865,27,91,24,660,10,865,16,91,10,648,11,797,10,103,10,2.5,2,0.089,3,0.079,3,0.302,1,0.14,0
2001-10-05,15:00,56.3,227.4,758,1367,562,0,8,849,0,15,91,0,8,537,24,823,27,81,24,537,10,823,16,81,10,508,3,708,3,106,3,2.5,2,0.089,3,0.079,3,0.302,1,0.14,0
2001-10-05,16:00,65.7,240.7,562,1367,385,0,8,736,0,15,82,0,8,369,24,739,27,65,24,369,10,739,16,65,10,334,3,606,3,84,3,2.4,2,0.089,3,0.079,3,0.302,1,0.14,0
2001-10-05,17:00,76.3,251.8,322,1367,193,0,8,449,0,15,87,0,8,178,24,563,27,45,24,178,10,563,16,45,10,149,3,422,3,52,3,2.4,2,0.089,3,0.079,3,0.302,1,0.14,0
2001-10-05,18:00,86.0,260.4,70,1014,15,0,8,39,0,15,12,0,8,24,24,136,27,15,24,25,10,156,16,14,10,18,1,82,1,8,1,2.4,2,0.089,3,0.079,3,0.302,1,0.14,0
2001-10-05,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.4,2,0.089,3,0.079,3,0.302,1,0.14,0
2001-10-05,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.4,2,0.089,3,0.079,3,0.302,1,0.14,0
2001-10-05,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3,2,0.089,3,0.079,3,0.302,1,0.14,0
2001-10-05,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3,2,0.089,3,0.079,3,0.302,1,0.14,0
2001-10-05,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3,2,0.089,3,0.079,3,0.302,1,0.14,0
2001-10-05,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3,2,0.089,3,0.079,3,0.302,1,0.14,0
2001-10-06,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3,2,0.090,3,0.079,3,0.292,1,0.14,0
2001-10-06,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.2,2,0.090,3,0.079,3,0.292,1,0.14,0
2001-10-06,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.2,2,0.090,3,0.079,3,0.292,1,0.14,0
2001-10-06,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.090,3,0.079,3,0.292,1,0.14,0
2001-10-06,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1,2,0.090,3,0.079,3,0.292,1,0.14,0
2001-10-06,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,2,0.090,3,0.079,3,0.292,1,0.14,0
2001-10-06,7:00,85.7,100.1,81,1083,5,1,8,0,1,15,5,1,8,12,24,0,27,12,24,31,10,198,16,16,10,1,1,0,1,0,1,2.0,2,0.090,3,0.070,3,0.292,1,0.14,0
2001-10-06,8:00,75.8,109.1,335,1368,41,0,8,0,0,15,41,0,8,58,24,0,27,58,24,191,10,601,16,44,10,3,7,0,1,2,7,2.0,2,0.090,3,0.070,3,0.292,1,0.14,0
2001-10-06,9:00,65.3,120.3,572,1368,89,0,8,0,0,15,89,0,8,114,24,0,27,114,24,383,10,767,16,62,10,30,9,0,9,24,9,1.9,2,0.090,3,0.070,3,0.292,1,0.14,0
2001-10-06,10:00,56.0,133.8,764,1368,125,0,8,0,0,15,125,0,8,162,24,0,27,162,24,550,10,846,16,77,10,92,3,2,3,86,3,1.9,2,0.090,3,0.070,3,0.292,1,0.14,0
2001-10-06,11:00,48.8,150.4,900,1368,332,0,8,79,0,15,280,0,8,430,24,112,27,356,24,670,10,887,16,87,10,540,11,499,10,182,10,1.8,2,0.090,3,0.070,3,0.292,1,0.14,0
2001-10-06,12:00,44.9,170.2,968,1368,714,0,8,684,0,15,229,0,8,365,24,65,27,318,24,732,10,905,16,91,10,742,11,762,10,170,10,1.8,2,0.090,3,0.070,3,0.292,1,0.14,0
2001-10-06,13:00,45.1,191.3,966,1368,609,0,8,489,0,15,264,0,8,586,24,234,27,421,24,730,10,905,16,91,10,630,11,414,10,308,10,1.8,2,0.090,3,0.070,3,0.292,1,0.14,0
2001-10-06,14:00,49.3,210.8,892,1368,549,0,8,476,0,15,238,0,8,319,24,66,27,275,24,665,10,888,16,86,10,405,3,184,3,269,3,1.7,2,0.090,3,0.070,3,0.292,1,0.14,0
2001-10-06,15:00,56.6,227.2,751,1368,431,0,8,355,0,15,236,0,8,164,24,127,27,94,24,541,10,847,16,76,10,536,3,448,3,272,3,1.6,2,0.090,3,0.070,3,0.292,1,0.14,0
2001-10-06,16:00,66.0,240.4,555,1368,231,0,8,112,0,15,186,0,8,216,24,39,27,200,24,371,10,765,16,61,10,263,3,117,3,201,3,1.6,2,0.090,3,0.070,3,0.292,1,0.14,0
2001-10-06,17:00,76.6,251.5,315,1368,108,0,8,67,0,15,93,0,8,93,24,48,27,82,24,177,10,587,16,42,10,131,3,195,3,95,3,1.5,2,0.090,3,0.070,3,0.292,1,0.14,0
2001-10-06,18:00,86.2,260.1,66,992,7,0,8,0,0,15,7,0,8,15,24,15,27,14,24,24,10,166,16,13,10,32,1,143,1,18,1,1.4,2,0.090,3,0.070,3,0.292,1,0.14,0
2001-10-06,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.4,2,0.090,3,0.070,3,0.292,1,0.14,0
2001-10-06,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.3,2,0.090,3,0.070,3,0.292,1,0.14,0
2001-10-06,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.2,2,0.090,3,0.070,3,0.292,1,0.14,0
2001-10-06,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.2,2,0.090,3,0.070,3,0.292,1,0.14,0
2001-10-06,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.1,2,0.090,3,0.070,3,0.292,1,0.14,0
2001-10-06,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.090,3,0.070,3,0.292,1,0.14,0
2001-10-07,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.092,3,0.070,3,0.317,1,0.14,0
2001-10-07,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.092,3,0.070,3,0.317,1,0.14,0
2001-10-07,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.092,3,0.070,3,0.317,1,0.14,0
2001-10-07,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.092,3,0.070,3,0.317,1,0.14,0
2001-10-07,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.092,3,0.070,3,0.317,1,0.14,0
2001-10-07,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,2,0.092,3,0.070,3,0.317,1,0.14,0
2001-10-07,7:00,85.8,100.6,78,1061,24,1,8,224,1,15,8,1,8,30,24,200,27,16,24,31,10,216,16,15,10,34,1,232,1,13,1,0.8,2,0.092,3,0.063,3,0.317,1,0.14,0
2001-10-07,8:00,76.0,109.4,331,1369,204,0,8,579,0,15,64,0,8,195,24,637,27,41,24,195,10,637,16,41,10,200,3,638,3,45,3,0.8,2,0.092,3,0.063,3,0.317,1,0.14,0
2001-10-07,9:00,65.5,120.7,567,1369,399,0,8,774,0,15,78,0,8,388,24,779,27,65,24,392,10,805,16,59,10,402,3,806,3,60,3,0.7,2,0.092,3,0.063,3,0.317,1,0.14,0
2001-10-07,10:00,56.3,134.1,759,1369,562,0,8,849,0,15,90,0,8,560,24,854,27,86,24,564,10,885,16,73,10,583,11,903,10,62,10,0.7,2,0.092,3,0.063,3,0.317,1,0.14,0
2001-10-07,11:00,49.2,150.7,894,1369,679,0,8,851,0,15,122,0,8,604,24,742,27,120,24,687,10,926,16,82,10,469,3,519,3,116,3,0.7,2,0.092,3,0.063,3,0.317,1,0.14,0
2001-10-07,12:00,45.3,170.3,963,1369,702,0,8,780,0,15,153,0,8,697,24,834,27,110,24,750,10,944,16,86,10,457,3,334,3,204,3,0.7,2,0.092,3,0.063,3,0.317,1,0.14,0
2001-10-07,13:00,45.5,191.3,960,1369,705,0,8,796,0,15,147,0,8,698,24,829,27,116,24,748,10,944,16,86,10,436,3,362,3,168,3,0.6,2,0.092,3,0.063,3,0.317,1,0.14,0
2001-10-07,14:00,49.7,210.7,885,1369,601,0,8,610,0,15,206,0,8,667,24,882,27,97,24,679,10,924,16,81,10,744,3,908,3,138,3,0.7,2,0.092,3,0.063,3,0.317,1,0.14,0
2001-10-07,15:00,57.0,227.0,745,1369,527,0,8,716,0,15,137,0,8,504,24,764,27,88,24,551,10,881,16,72,10,381,3,446,3,121,3,0.7,2,0.092,3,0.063,3,0.317,1,0.14,0
2001-10-07,16:00,66.4,240.2,548,1369,384,0,8,733,0,15,90,0,8,370,24,758,27,67,24,376,10,796,16,57,10,326,10,669,11,72,11,0.7,2,0.092,3,0.063,3,0.317,1,0.14,0
2001-10-07,17:00,77.0,251.3,308,1369,190,0,8,574,0,15,61,0,8,175,24,588,27,43,24,178,10,614,16,39,10,194,10,616,11,63,11,0.8,2,0.092,3,0.063,3,0.317,1,0.14,0
2001-10-07,18:00,86.3,259.7,61,947,13,0,8,55,0,15,9,0,8,23,24,155,27,13,24,23,10,175,16,12,10,17,1,152,1,5,1,0.8,2,0.092,3,0.063,3,0.317,1,0.14,0
2001-10-07,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.8,2,0.092,3,0.063,3,0.317,1,0.14,0
2001-10-07,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.092,3,0.063,3,0.317,1,0.14,0
2001-10-07,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.092,3,0.063,3,0.317,1,0.14,0
2001-10-07,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.092,3,0.063,3,0.317,1,0.14,0
2001-10-07,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.9,2,0.092,3,0.063,3,0.317,1,0.14,0
2001-10-07,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.092,3,0.063,3,0.317,1,0.14,0
2001-10-08,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.093,3,0.063,3,0.310,1,0.14,0
2001-10-08,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.093,3,0.063,3,0.310,1,0.14,0
2001-10-08,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.093,3,0.063,3,0.310,1,0.14,0
2001-10-08,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.093,3,0.063,3,0.310,1,0.14,0
2001-10-08,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.093,3,0.063,3,0.310,1,0.14,0
2001-10-08,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.093,3,0.063,3,0.310,1,0.14,0
2001-10-08,7:00,85.9,101.0,74,1039,20,1,8,124,1,15,11,1,8,31,24,270,27,12,24,31,10,270,16,12,10,33,1,282,1,9,1,1.0,2,0.093,3,0.040,3,0.310,1,0.14,0
2001-10-08,8:00,76.2,109.8,326,1369,178,0,8,327,0,15,100,0,8,197,24,686,27,33,24,197,10,686,16,33,10,199,3,698,3,34,3,1.0,2,0.093,3,0.040,3,0.310,1,0.14,0
2001-10-08,9:00,65.7,121.0,562,1369,389,0,8,694,0,15,103,0,8,392,24,839,27,48,24,392,10,839,16,48,10,398,3,840,3,50,3,0.9,2,0.093,3,0.040,3,0.310,1,0.14,0
2001-10-08,10:00,56.5,134.5,754,1369,557,0,8,812,0,15,109,0,8,511,24,803,27,69,24,561,10,910,16,60,10,574,3,916,3,56,3,0.9,2,0.093,3,0.040,3,0.310,1,0.14,0
2001-10-08,11:00,49.5,151.0,889,1369,649,0,8,795,0,15,132,0,8,643,24,798,27,125,24,682,10,946,16,67,10,701,3,954,3,60,3,0.9,2,0.093,3,0.040,3,0.310,1,0.14,0
2001-10-08,12:00,45.7,170.5,957,1369,715,0,8,856,0,15,116,0,8,670,24,765,27,136,24,743,10,962,16,71,10,772,11,989,10,55,10,0.9,2,0.093,3,0.040,3,0.310,1,0.14,0
2001-10-08,13:00,45.9,191.3,954,1369,705,0,8,805,0,15,144,0,8,672,24,709,27,178,24,740,10,961,16,71,10,760,3,981,3,58,3,0.9,2,0.093,3,0.040,3,0.310,1,0.14,0
2001-10-08,14:00,50.1,210.6,879,1369,662,0,8,876,0,15,99,0,8,624,24,801,27,110,24,673,10,944,16,67,10,681,3,960,3,55,3,0.9,2,0.093,3,0.040,3,0.310,1,0.14,0
2001-10-08,15:00,57.3,226.8,738,1369,539,0,8,831,0,15,91,0,8,469,24,651,27,118,24,547,10,905,16,59,10,545,3,923,3,50,3,1.0,2,0.093,3,0.040,3,0.310,1,0.14,0
2001-10-08,16:00,66.7,240.0,541,1369,367,0,8,717,0,15,83,0,8,358,24,730,27,69,24,374,10,828,16,46,10,365,3,850,3,40,3,1.0,2,0.093,3,0.040,3,0.310,1,0.14,0
2001-10-08,17:00,77.3,251.1,301,1369,181,0,8,547,0,15,60,0,8,171,24,480,27,65,24,177,10,661,16,32,10,164,22,692,23,26,23,1.0,2,0.093,3,0.040,3,0.310,1,0.14,0
2001-10-08,18:00,86.5,259.4,56,924,17,1,8,184,1,15,6,1,8,22,24,191,27,10,24,23,10,219,16,9,10,16,1,179,1,4,1,1.0,2,0.093,3,0.040,3,0.310,1,0.14,0
2001-10-08,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.093,3,0.040,3,0.310,1,0.14,0
2001-10-08,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.093,3,0.040,3,0.310,1,0.14,0
2001-10-08,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.0,2,0.093,3,0.040,3,0.310,1,0.14,0
2001-10-08,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.1,2,0.093,3,0.040,3,0.310,1,0.14,0
2001-10-08,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.1,2,0.093,3,0.040,3,0.310,1,0.14,0
2001-10-08,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.1,2,0.093,3,0.040,3,0.310,1,0.14,0
2001-10-09,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.1,2,0.094,3,0.040,3,0.307,1,0.14,0
2001-10-09,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.1,2,0.094,3,0.040,3,0.307,1,0.14,0
2001-10-09,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.1,2,0.094,3,0.040,3,0.307,1,0.14,0
2001-10-09,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.1,2,0.094,3,0.040,3,0.307,1,0.14,0
2001-10-09,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.1,2,0.094,3,0.040,3,0.307,1,0.14,0
2001-10-09,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.1,2,0.094,3,0.040,3,0.307,1,0.14,0
2001-10-09,7:00,86.1,101.3,71,1039,21,1,8,205,1,15,7,1,8,26,24,176,27,14,24,27,10,197,16,14,10,32,6,286,1,12,1,1.2,2,0.094,3,0.063,3,0.307,1,0.14,0
2001-10-09,8:00,76.4,110.1,322,1370,194,0,8,551,0,15,64,0,8,140,24,406,27,44,24,185,10,615,16,40,10,208,6,714,2,40,2,1.2,2,0.094,3,0.063,3,0.307,1,0.14,0
2001-10-09,9:00,66.0,121.3,557,1370,392,0,8,769,0,15,78,0,8,360,24,678,27,84,24,378,10,786,16,58,10,424,15,845,14,53,14,1.2,2,0.094,3,0.063,3,0.307,1,0.14,0
2001-10-09,10:00,56.8,134.8,749,1370,554,0,8,813,0,15,109,0,8,451,24,621,27,112,24,546,10,865,16,72,10,565,3,898,3,62,3,1.2,2,0.094,3,0.063,3,0.307,1,0.14,0
2001-10-09,11:00,49.8,151.2,884,1370,648,0,8,831,0,15,112,0,8,613,24,738,27,137,24,666,10,905,16,82,10,691,3,941,3,62,3,1.2,2,0.094,3,0.063,3,0.307,1,0.14,0
2001-10-09,12:00,46.0,170.7,951,1370,708,0,8,850,0,15,118,0,8,666,24,707,27,175,24,726,10,922,16,86,10,753,11,959,10,61,10,1.2,2,0.094,3,0.063,3,0.307,1,0.14,0
2001-10-09,13:00,46.3,191.3,947,1370,709,0,8,861,0,15,113,0,8,564,24,623,27,133,24,723,10,921,16,86,10,741,11,949,10,61,10,1.2,2,0.094,3,0.063,3,0.307,1,0.14,0
2001-10-09,14:00,50.4,210.5,873,1370,661,0,8,885,0,15,97,0,8,556,24,630,27,155,24,655,10,901,16,81,10,662,3,923,3,61,3,1.2,2,0.094,3,0.063,3,0.307,1,0.14,0
2001-10-09,15:00,57.7,226.6,732,1370,538,0,8,838,0,15,90,0,8,506,24,685,27,140,24,529,10,857,16,71,10,528,3,881,3,56,3,1.3,2,0.094,3,0.063,3,0.307,1,0.14,0
2001-10-09,16:00,67.0,239.8,534,1370,371,0,8,750,0,15,78,0,8,321,24,581,27,94,24,357,10,770,16,56,10,349,3,800,3,47,3,1.3,2,0.094,3,0.063,3,0.307,1,0.14,0
2001-10-09,17:00,77.6,250.8,295,1370,180,0,8,565,0,15,58,0,8,155,24,480,27,52,24,164,10,583,16,38,10,150,10,597,11,30,11,1.4,2,0.094,3,0.063,3,0.307,1,0.14,0
2001-10-09,18:00,86.6,258.9,52,879,16,1,8,183,1,15,5,1,8,17,24,76,27,13,24,19,10,148,16,10,10,15,1,133,1,5,1,1.4,2,0.094,3,0.063,3,0.307,1,0.14,0
2001-10-09,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.4,2,0.094,3,0.063,3,0.307,1,0.14,0
2001-10-09,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,2,0.094,3,0.063,3,0.307,1,0.14,0
2001-10-09,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5,2,0.094,3,0.063,3,0.307,1,0.14,0
